,loss,accuracy,val_loss,val_accuracy,lr
0,1.5718028545379639,0.3754098415374756,1.3634320497512817,0.4385964870452881,0.009999999776482582
1,0.9742180705070496,0.6180328130722046,1.543583869934082,0.3625730872154236,0.009999999776482582
2,0.7370772361755371,0.7016393542289734,1.5777606964111328,0.3801169693470001,0.009999999776482582
3,0.5380415320396423,0.7934426069259644,1.6548289060592651,0.3684210479259491,0.009999999776482582
4,0.3855956494808197,0.8515625,2.1015431880950928,0.3040935695171356,0.009999999776482582
5,0.334041953086853,0.8852459192276001,2.202754259109497,0.2982456088066101,0.009999999776482582
6,0.2189052700996399,0.922950804233551,3.0194966793060303,0.28654971718788147,0.009999999776482582
7,0.2079336941242218,0.9196721315383911,3.3657779693603516,0.2514619827270508,0.009999999776482582
8,0.17427922785282135,0.94590163230896,3.374645948410034,0.2514619827270508,0.009999999776482582
9,0.15307049453258514,0.9393442869186401,3.612056255340576,0.27485379576683044,0.009999999776482582
10,0.14764268696308136,0.9557377099990845,3.560194253921509,0.2573099434375763,0.009999999776482582
11,0.10349591821432114,0.9671875238418579,4.863114356994629,0.2573099434375763,0.009999999776482582
12,0.11324899643659592,0.9622950553894043,4.050200939178467,0.23976607620716095,0.009999999776482582
13,0.10185420513153076,0.9704918265342712,4.067721366882324,0.2573099434375763,0.009999999776482582
14,0.09664572775363922,0.9639344215393066,4.04301643371582,0.2923976480960846,0.009999999776482582
15,0.1059238389134407,0.9606557488441467,5.2682576179504395,0.3684210479259491,0.009999999776482582
16,0.06862066686153412,0.9786885380744934,4.985995769500732,0.35672515630722046,0.009999999776482582
17,0.04834582284092903,0.9836065769195557,4.87191104888916,0.4035087823867798,0.009999999776482582
18,0.06258451193571091,0.980327844619751,7.364049911499023,0.28654971718788147,0.009999999776482582
19,0.08167415112257004,0.9754098653793335,4.677897930145264,0.3742690086364746,0.009999999776482582
20,0.06383182108402252,0.9737704992294312,5.9673075675964355,0.3801169693470001,0.009999999776482582
21,0.055713120847940445,0.9901639223098755,5.336763381958008,0.42105263471603394,0.009999999776482582
22,0.039687786251306534,0.9859374761581421,5.732625484466553,0.35087719559669495,0.009999999776482582
23,0.038858480751514435,0.9885246157646179,8.2940092086792,0.28070175647735596,0.009999999776482582
24,0.04270855337381363,0.9836065769195557,7.527229309082031,0.30994153022766113,0.009999999776482582
25,0.054310139268636703,0.9901639223098755,7.662927627563477,0.2923976480960846,0.009999999776482582
26,0.06309682130813599,0.9770491719245911,6.8636794090271,0.30994153022766113,0.009999999776482582
27,0.16820873320102692,0.9557377099990845,6.301010608673096,0.2982456088066101,0.009999999776482582
28,0.12005812674760818,0.9557377099990845,7.553979873657227,0.28654971718788147,0.009999999776482582
29,0.06891182065010071,0.9704918265342712,10.766761779785156,0.28654971718788147,0.009999999776482582
30,0.0657280683517456,0.9786885380744934,7.94257116317749,0.28654971718788147,0.009999999776482582
31,0.033312033861875534,0.9859374761581421,6.55320405960083,0.3274853825569153,0.009999999776482582
32,0.024917442351579666,0.9967213273048401,5.761837959289551,0.3625730872154236,0.009999999776482582
33,0.010866337455809116,0.9967213273048401,6.209768772125244,0.3391812741756439,0.009999999776482582
34,0.0520818755030632,0.9819672107696533,4.8958024978637695,0.38596490025520325,0.009999999776482582
35,0.024283427745103836,0.9934425950050354,3.590221405029297,0.4444444477558136,0.009999999776482582
36,0.03283725306391716,0.9852458834648132,3.5985329151153564,0.46198830008506775,0.009999999776482582
37,0.011933575384318829,0.9967213273048401,4.576132297515869,0.35672515630722046,0.009999999776482582
38,0.015215839259326458,0.9934425950050354,5.32638692855835,0.34502923488616943,0.009999999776482582
39,0.016199463978409767,0.9950819611549377,6.432469367980957,0.3040935695171356,0.009999999776482582
40,0.025340421125292778,0.9918032884597778,7.505444049835205,0.2514619827270508,0.009999999776482582
41,0.03667081147432327,0.9885246157646179,7.877869129180908,0.27485379576683044,0.009999999776482582
42,0.031946100294589996,0.9918032884597778,9.166259765625,0.27485379576683044,0.009999999776482582
43,0.01442253589630127,0.9967213273048401,9.056673049926758,0.27485379576683044,0.009999999776482582
44,0.01692231371998787,0.9950819611549377,6.067357063293457,0.34502923488616943,0.009999999776482582
45,0.07629679143428802,0.9868852496147156,5.794172286987305,0.31578946113586426,0.009999999776482582
46,0.05542103573679924,0.9852458834648132,5.7603583335876465,0.3274853825569153,0.009999999776482582
47,0.03366315737366676,0.9885246157646179,6.842976093292236,0.3040935695171356,0.009999999776482582
48,0.027102774009108543,0.9901639223098755,10.238592147827148,0.2514619827270508,0.009999999776482582
49,0.023947054520249367,0.9868852496147156,10.540504455566406,0.2631579041481018,0.009999999776482582
50,0.03349350020289421,0.9950819611549377,11.123291969299316,0.24561403691768646,0.009999999776482582
51,0.06552113592624664,0.980327844619751,10.346216201782227,0.24561403691768646,0.0009999999310821295
52,0.07914680987596512,0.9704918265342712,8.508779525756836,0.3040935695171356,0.0009999999310821295
53,0.019169870764017105,0.9934425950050354,7.681643962860107,0.30994153022766113,0.0009999999310821295
54,0.022668883204460144,0.9901639223098755,7.164384365081787,0.3274853825569153,0.0009999999310821295
55,0.03580913320183754,0.9836065769195557,6.823486804962158,0.3391812741756439,0.0009999999310821295
56,0.019442163407802582,0.9950819611549377,6.484886169433594,0.3391812741756439,0.0009999999310821295
57,0.020656775683164597,0.9967213273048401,6.47248649597168,0.3391812741756439,0.0009999999310821295
58,0.006951440125703812,0.9983606338500977,6.436546325683594,0.3391812741756439,0.0009999999310821295
59,0.004577259998768568,1.0,6.469760894775391,0.3391812741756439,0.0009999999310821295
60,0.0064353058114647865,1.0,6.472226619720459,0.3391812741756439,0.0009999999310821295
61,0.007637554779648781,0.9983606338500977,6.53517484664917,0.3391812741756439,0.0009999999310821295
62,0.01915621943771839,0.9967213273048401,6.329783916473389,0.3333333432674408,0.0009999999310821295
63,0.011418843641877174,0.9950819611549377,5.921451091766357,0.35087719559669495,0.0009999999310821295
64,0.017051445320248604,0.9950819611549377,5.834072589874268,0.35087719559669495,0.0009999999310821295
65,0.0040992931462824345,1.0,5.804629325866699,0.3625730872154236,0.0009999999310821295
66,0.009542519226670265,0.9967213273048401,5.743505001068115,0.3684210479259491,0.0009999999310821295
67,0.006886631716042757,0.9983606338500977,5.646248817443848,0.3684210479259491,0.0009999999310821295
68,0.0023658862337470055,1.0,5.544611930847168,0.3684210479259491,0.0009999999310821295
69,0.00949418731033802,0.9967213273048401,5.466269493103027,0.38596490025520325,0.0009999999310821295
70,0.004670813214033842,1.0,5.303852081298828,0.3976608216762543,0.0009999999310821295
71,0.0025235482025891542,1.0,5.158029079437256,0.4035087823867798,0.0009999999310821295
72,0.003024904988706112,1.0,5.054154396057129,0.4093567132949829,0.0009999999310821295
73,0.0023252132814377546,1.0,4.964593410491943,0.4152046740055084,0.0009999999310821295
74,0.001441843924112618,1.0,4.876338481903076,0.42105263471603394,0.0009999999310821295
75,0.0036930714268237352,0.9983606338500977,4.752893447875977,0.42105263471603394,0.0009999999310821295
76,0.014028639532625675,0.9934425950050354,4.566086769104004,0.4385964870452881,0.0009999999310821295
77,0.004653817508369684,0.9983606338500977,4.536748886108398,0.4327485263347626,0.0009999999310821295
78,0.002314589451998472,1.0,4.5315961837768555,0.42690059542655945,0.0009999999310821295
79,0.0019023619825020432,1.0,4.454397201538086,0.4385964870452881,0.0009999999310821295
80,0.0015693940222263336,1.0,4.373317718505859,0.4385964870452881,0.0009999999310821295
81,0.006096415221691132,0.9983606338500977,4.242411136627197,0.4444444477558136,0.0009999999310821295
82,0.0037120943889021873,0.9983606338500977,4.148746967315674,0.46783626079559326,0.0009999999310821295
83,0.005493931472301483,0.9967213273048401,3.9917256832122803,0.4736842215061188,0.0009999999310821295
84,0.005328614264726639,0.9983606338500977,3.973680257797241,0.4736842215061188,0.0009999999310821295
85,0.0035067014396190643,1.0,3.8649888038635254,0.4736842215061188,0.0009999999310821295
86,0.0031014825217425823,1.0,3.6904635429382324,0.4912280738353729,0.0009999999310821295
87,0.0017546589951962233,1.0,3.58321475982666,0.49707603454589844,0.0009999999310821295
88,0.002755662426352501,1.0,3.471015453338623,0.49707603454589844,0.0009999999310821295
89,0.0013444380601868033,1.0,3.3435821533203125,0.49707603454589844,0.0009999999310821295
90,0.0010976557387039065,1.0,3.255519151687622,0.49707603454589844,0.0009999999310821295
91,0.0026071115862578154,1.0,3.1745569705963135,0.5029239654541016,0.0009999999310821295
92,0.0013810296077281237,1.0,3.0822439193725586,0.5087719559669495,0.0009999999310821295
93,0.002047940855845809,1.0,2.971055507659912,0.5204678177833557,0.0009999999310821295
94,0.003472194541245699,0.9983606338500977,2.9443199634552,0.5204678177833557,0.0009999999310821295
95,0.0036976791452616453,1.0,2.8512542247772217,0.5380116701126099,0.0009999999310821295
96,0.0014679731102660298,1.0,2.752121925354004,0.5497075915336609,0.0009999999310821295
97,0.0018959742737933993,1.0,2.6504757404327393,0.5555555820465088,0.0009999999310821295
98,0.003219428937882185,1.0,2.5323164463043213,0.567251443862915,0.0009999999310821295
99,0.0017297924496233463,1.0,2.2979726791381836,0.5964912176132202,0.0009999999310821295
100,0.0008326290408149362,1.0,2.12715482711792,0.6081871390342712,0.0009999999310821295
101,0.0016641441034153104,1.0,2.026386260986328,0.6257309913635254,9.99999901978299e-05
102,0.0028276732191443443,1.0,1.9541758298873901,0.6257309913635254,9.99999901978299e-05
103,0.0008903001435101032,1.0,1.8884882926940918,0.6374269127845764,9.99999901978299e-05
104,0.0013377955183386803,1.0,1.827743649482727,0.6432748436927795,9.99999901978299e-05
105,0.0064615532755851746,0.9984375238418579,1.7743635177612305,0.6432748436927795,9.99999901978299e-05
106,0.0032092751935124397,1.0,1.7201707363128662,0.6549707651138306,9.99999901978299e-05
107,0.002638799138367176,1.0,1.6661814451217651,0.6549707651138306,9.99999901978299e-05
108,0.0020040504168719053,1.0,1.6166342496871948,0.6608186960220337,9.99999901978299e-05
109,0.0010672970674932003,1.0,1.5682624578475952,0.6783625483512878,9.99999901978299e-05
110,0.003783555468544364,0.9983606338500977,1.5205329656600952,0.6900584697723389,9.99999901978299e-05
111,0.010885997675359249,0.9983606338500977,1.4863290786743164,0.6959064602851868,9.99999901978299e-05
112,0.001731031690724194,1.0,1.4468047618865967,0.6959064602851868,9.99999901978299e-05
113,0.004254915285855532,0.9983606338500977,1.4078078269958496,0.7017543911933899,9.99999901978299e-05
114,0.00307503342628479,1.0,1.3675823211669922,0.7134503126144409,9.99999901978299e-05
115,0.002077594166621566,1.0,1.3308902978897095,0.7134503126144409,9.99999901978299e-05
116,0.0015835607191547751,1.0,1.296163558959961,0.7368420958518982,9.99999901978299e-05
117,0.0016237489180639386,1.0,1.2618119716644287,0.7426900863647461,9.99999901978299e-05
118,0.0015116011491045356,1.0,1.228914499282837,0.7426900863647461,9.99999901978299e-05
119,0.001364174415357411,1.0,1.1967164278030396,0.7543859481811523,9.99999901978299e-05
120,0.0010579741792753339,1.0,1.1655751466751099,0.7543859481811523,9.99999901978299e-05
121,0.003459497820585966,1.0,1.135797142982483,0.7660818696022034,9.99999901978299e-05
122,0.0016469875117763877,1.0,1.1075592041015625,0.7719298005104065,9.99999901978299e-05
123,0.010141496546566486,0.9983606338500977,1.0667535066604614,0.7777777910232544,9.99999901978299e-05
124,0.006428469438105822,0.9983606338500977,1.0374289751052856,0.7836257219314575,9.99999901978299e-05
125,0.002143176971003413,1.0,1.0081204175949097,0.7836257219314575,9.99999901978299e-05
126,0.005025894846767187,0.9983606338500977,0.9806413054466248,0.7894737124443054,9.99999901978299e-05
127,0.0013132053427398205,1.0,0.9550054669380188,0.7953216433525085,9.99999901978299e-05
128,0.0007010911940596998,1.0,0.9306802749633789,0.7953216433525085,9.99999901978299e-05
129,0.0008695211727172136,1.0,0.9069399237632751,0.8070175647735596,9.99999901978299e-05
130,0.0022929448168724775,1.0,0.8839269876480103,0.8128654956817627,9.99999901978299e-05
131,0.002532415324822068,1.0,0.8623738288879395,0.8245614171028137,9.99999901978299e-05
132,0.0037014633417129517,0.9983606338500977,0.8419908881187439,0.8245614171028137,9.99999901978299e-05
133,0.0014525150181725621,1.0,0.8220739364624023,0.8245614171028137,9.99999901978299e-05
134,0.0016946335090324283,1.0,0.8021025061607361,0.8304093480110168,9.99999901978299e-05
135,0.0016333793755620718,1.0,0.7832579016685486,0.8362573385238647,9.99999901978299e-05
136,0.0024851809721440077,0.9983606338500977,0.7618137001991272,0.8362573385238647,9.99999901978299e-05
137,0.0012680906802415848,1.0,0.7433467507362366,0.8362573385238647,9.99999901978299e-05
138,0.0013354349648579955,1.0,0.7283281087875366,0.8421052694320679,9.99999901978299e-05
139,0.001457955571822822,1.0,0.7127737998962402,0.8421052694320679,9.99999901978299e-05
140,0.003898024093359709,0.9967213273048401,0.6949433088302612,0.8421052694320679,9.99999901978299e-05
141,0.0011460795067250729,1.0,0.6766019463539124,0.847953200340271,9.99999901978299e-05
142,0.008829638361930847,0.9983606338500977,0.6615952253341675,0.8538011908531189,9.99999901978299e-05
143,0.0011264970526099205,1.0,0.6479492783546448,0.8538011908531189,9.99999901978299e-05
144,0.002354922005906701,0.9983606338500977,0.639571487903595,0.8538011908531189,9.99999901978299e-05
145,0.0053078895434737206,0.9984375238418579,0.6353583931922913,0.859649121761322,9.99999901978299e-05
146,0.0027581716421991587,1.0,0.6272957921028137,0.859649121761322,9.99999901978299e-05
147,0.0011839261278510094,1.0,0.6155715584754944,0.8654970526695251,9.99999901978299e-05
148,0.0006711166352033615,1.0,0.6037376523017883,0.8654970526695251,9.99999901978299e-05
149,0.0095964465290308,0.9983606338500977,0.6008535027503967,0.8654970526695251,9.99999901978299e-05
150,0.0030711700674146414,0.9984375238418579,0.591617226600647,0.8654970526695251,9.99999901978299e-05
151,0.0009401164134033024,1.0,0.5805567502975464,0.8654970526695251,9.99999901978299e-05
152,0.002675046445801854,1.0,0.5681143403053284,0.871345043182373,9.99999901978299e-05
153,0.0014956612139940262,1.0,0.5558590292930603,0.8771929740905762,9.99999901978299e-05
154,0.003542370395734906,0.9983606338500977,0.5442041158676147,0.8771929740905762,9.99999901978299e-05
155,0.0021581139881163836,1.0,0.5333435535430908,0.8771929740905762,9.99999901978299e-05
156,0.00420829001814127,1.0,0.5229945182800293,0.8771929740905762,9.99999901978299e-05
157,0.0011646163184195757,1.0,0.5124897360801697,0.8771929740905762,9.99999901978299e-05
158,0.001615581102669239,1.0,0.5028129816055298,0.8771929740905762,9.99999901978299e-05
159,0.0007162654655985534,1.0,0.4931700825691223,0.8771929740905762,9.99999901978299e-05
160,0.0011845199624076486,1.0,0.4833833575248718,0.8771929740905762,9.99999901978299e-05
161,0.0013002138584852219,1.0,0.47388970851898193,0.8771929740905762,9.99999901978299e-05
162,0.0006867164629511535,1.0,0.46470630168914795,0.8830409646034241,9.99999901978299e-05
163,0.0010351118398830295,1.0,0.4560679793357849,0.8888888955116272,9.99999901978299e-05
164,0.0010012106504291296,1.0,0.44834426045417786,0.8888888955116272,9.99999901978299e-05
165,0.011958440765738487,0.9967213273048401,0.44328373670578003,0.8888888955116272,9.99999901978299e-05
166,0.003829785156995058,0.9983606338500977,0.43902257084846497,0.8947368264198303,9.99999901978299e-05
167,0.0005235470016486943,1.0,0.43321263790130615,0.8947368264198303,9.99999901978299e-05
168,0.001499646925367415,1.0,0.4260612726211548,0.8947368264198303,9.99999901978299e-05
169,0.006808650679886341,0.9983606338500977,0.4200660288333893,0.8947368264198303,9.99999901978299e-05
170,0.0008207365171983838,1.0,0.4135221838951111,0.9005848169326782,9.99999901978299e-05
171,0.0033205936197191477,0.9983606338500977,0.40416455268859863,0.9005848169326782,9.99999901978299e-05
172,0.0015068750362843275,1.0,0.3966117203235626,0.9005848169326782,9.99999901978299e-05
173,0.0015956494025886059,1.0,0.38981392979621887,0.9005848169326782,9.99999901978299e-05
174,0.0023302107583731413,1.0,0.3835476338863373,0.9064327478408813,9.99999901978299e-05
175,0.0015747122233733535,1.0,0.3789199888706207,0.9064327478408813,9.99999901978299e-05
176,0.005010093096643686,0.9983606338500977,0.37173980474472046,0.9122806787490845,9.99999901978299e-05
177,0.006533066742122173,0.9983606338500977,0.3631051480770111,0.9122806787490845,9.99999901978299e-05
178,0.00290167098864913,1.0,0.3576296865940094,0.9181286692619324,9.99999901978299e-05
179,0.0021225132513791323,1.0,0.35304099321365356,0.9181286692619324,9.99999901978299e-05
180,0.002921509090811014,1.0,0.3512437343597412,0.9181286692619324,9.99999901978299e-05
181,0.0014666352653875947,1.0,0.34849458932876587,0.9181286692619324,9.99999901978299e-05
182,0.0012727435678243637,1.0,0.3443942368030548,0.9181286692619324,9.99999901978299e-05
183,0.0024118830915540457,1.0,0.3400542140007019,0.9181286692619324,9.99999901978299e-05
184,0.0013275701785460114,1.0,0.3346405625343323,0.9181286692619324,9.99999901978299e-05
185,0.003149512456730008,0.9983606338500977,0.3263913094997406,0.9181286692619324,9.99999901978299e-05
186,0.004133162088692188,0.9983606338500977,0.3143954277038574,0.9239766001701355,9.99999901978299e-05
187,0.0013663785066455603,1.0,0.3057553768157959,0.9239766001701355,9.99999901978299e-05
188,0.0007781237945891917,1.0,0.29944199323654175,0.9181286692619324,9.99999901978299e-05
189,0.0014963975409045815,1.0,0.2944193482398987,0.9181286692619324,9.99999901978299e-05
190,0.0004450914275366813,1.0,0.2898339033126831,0.9181286692619324,9.99999901978299e-05
191,0.0014562086435034871,1.0,0.28525665402412415,0.9181286692619324,9.99999901978299e-05
192,0.0011606484185904264,1.0,0.281008243560791,0.9239766001701355,9.99999901978299e-05
193,0.0008791843429207802,1.0,0.27740004658699036,0.9239766001701355,9.99999901978299e-05
194,0.0020680201705545187,1.0,0.2736847996711731,0.9239766001701355,9.99999901978299e-05
195,0.0013043598737567663,1.0,0.26981809735298157,0.9239766001701355,9.99999901978299e-05
196,0.0012682481901720166,1.0,0.26644864678382874,0.9239766001701355,9.99999901978299e-05
197,0.0007445462397299707,1.0,0.26299992203712463,0.9239766001701355,9.99999901978299e-05
198,0.002363590057939291,0.9983606338500977,0.26089927554130554,0.9239766001701355,9.99999901978299e-05
199,0.0011461364338174462,1.0,0.2586725056171417,0.9298245906829834,9.99999901978299e-05
200,0.0005288554239086807,1.0,0.25625813007354736,0.9298245906829834,9.99999901978299e-05
201,0.0010594740742817521,1.0,0.25401559472084045,0.9298245906829834,9.99999901978299e-05
202,0.0008727732347324491,1.0,0.2515873312950134,0.9298245906829834,9.99999901978299e-05
203,0.0011401635129004717,1.0,0.24925504624843597,0.9298245906829834,9.99999901978299e-05
204,0.0012541001196950674,1.0,0.2465243935585022,0.9298245906829834,9.99999901978299e-05
205,0.005957079119980335,0.9983606338500977,0.24476008117198944,0.9298245906829834,9.99999901978299e-05
206,0.00078958785161376,1.0,0.2425459325313568,0.9298245906829834,9.99999901978299e-05
207,0.0016979750944301486,1.0,0.23995110392570496,0.9298245906829834,9.99999901978299e-05
208,0.0011031682370230556,1.0,0.23712480068206787,0.9298245906829834,9.99999901978299e-05
209,0.001247871434316039,1.0,0.23459351062774658,0.9298245906829834,9.99999901978299e-05
210,0.002165081910789013,1.0,0.23202459514141083,0.9298245906829834,9.99999901978299e-05
211,0.0016882431227713823,1.0,0.22951412200927734,0.9298245906829834,9.99999901978299e-05
212,0.0010571206221356988,1.0,0.22687208652496338,0.9298245906829834,9.99999901978299e-05
213,0.003258365672081709,1.0,0.22395454347133636,0.9298245906829834,9.99999901978299e-05
214,0.0032586113084107637,0.9983606338500977,0.22108355164527893,0.9298245906829834,9.99999901978299e-05
215,0.0006470595253631473,1.0,0.21827687323093414,0.9298245906829834,9.99999901978299e-05
216,0.0012820871779695153,1.0,0.21538472175598145,0.9298245906829834,9.99999901978299e-05
217,0.0012626597890630364,1.0,0.2126554697751999,0.9298245906829834,9.99999901978299e-05
218,0.0021226108074188232,1.0,0.2102745920419693,0.9415204524993896,9.99999901978299e-05
219,0.002155776834115386,1.0,0.20860935747623444,0.9415204524993896,9.99999901978299e-05
220,0.0021577675361186266,1.0,0.20681197941303253,0.9415204524993896,9.99999901978299e-05
221,0.002283222507685423,1.0,0.20476222038269043,0.9415204524993896,9.99999901978299e-05
222,0.0013194485800340772,1.0,0.20274631679058075,0.9415204524993896,9.99999901978299e-05
223,0.001871704705990851,1.0,0.20071280002593994,0.9415204524993896,9.99999901978299e-05
224,0.0015277713537216187,1.0,0.19808830320835114,0.9415204524993896,9.99999901978299e-05
225,0.0006944500491954386,1.0,0.19535747170448303,0.9415204524993896,9.99999901978299e-05
226,0.0018780772807076573,1.0,0.19228413701057434,0.9415204524993896,9.99999901978299e-05
227,0.0017705000936985016,1.0,0.18939650058746338,0.9473684430122375,9.99999901978299e-05
228,0.0011437005596235394,1.0,0.1866217851638794,0.9473684430122375,9.99999901978299e-05
229,0.0005364613025449216,1.0,0.18399852514266968,0.9473684430122375,9.99999901978299e-05
230,0.002926102839410305,1.0,0.1815982311964035,0.9473684430122375,9.99999901978299e-05
231,0.0010147280991077423,1.0,0.17907211184501648,0.9473684430122375,9.99999901978299e-05
232,0.0012916864361613989,1.0,0.17689292132854462,0.9473684430122375,9.99999901978299e-05
233,0.0011196713894605637,1.0,0.1748039722442627,0.9473684430122375,9.99999901978299e-05
234,0.0015656802570447326,1.0,0.1730831116437912,0.9532163739204407,9.99999901978299e-05
235,0.0015512641984969378,1.0,0.17104610800743103,0.9532163739204407,9.99999901978299e-05
236,0.0012489424552768469,1.0,0.1692570298910141,0.9532163739204407,9.99999901978299e-05
237,0.0010822364129126072,1.0,0.1674393266439438,0.9590643048286438,9.99999901978299e-05
238,0.00543186767026782,0.9983606338500977,0.1654997617006302,0.9590643048286438,9.99999901978299e-05
239,0.000834709033370018,1.0,0.16368316113948822,0.9590643048286438,9.99999901978299e-05
240,0.0024493017699569464,0.9983606338500977,0.1612737625837326,0.9590643048286438,9.99999901978299e-05
241,0.0014068749733269215,1.0,0.15954279899597168,0.9590643048286438,9.99999901978299e-05
242,0.0006134859286248684,1.0,0.15815448760986328,0.9590643048286438,9.99999901978299e-05
243,0.0008943194407038391,1.0,0.15676182508468628,0.9590643048286438,9.99999901978299e-05
244,0.005734626669436693,0.9983606338500977,0.15574097633361816,0.9590643048286438,9.99999901978299e-05
245,0.0026119579561054707,1.0,0.15469658374786377,0.9590643048286438,9.99999901978299e-05
246,0.001258022035472095,1.0,0.15381751954555511,0.9590643048286438,9.99999901978299e-05
